positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
0,15,15,0.00000
0,21,21,0.00000
1,28,28,0.01587
2,36,36,0.03175
2,45,45,0.03175
2,55,55,0.03175
2,66,66,0.03175
2,79,79,0.03175
3,94,94,0.04762
4,111,111,0.06349
4,130,130,0.06349
11,151,151,0.17460
15,175,175,0.23810
24,202,202,0.38095
29,232,232,0.46032
33,265,262,0.52381
39,302,292,0.61905
41,343,322,0.65079
46,389,352,0.73016
48,440,382,0.76190
49,497,412,0.77778
53,560,442,0.84127
54,630,472,0.85714
57,707,502,0.90476
58,792,532,0.92063
60,886,562,0.95238
62,990,592,0.98413
62,1105,622,0.98413
62,1232,652,0.98413
62,1372,682,0.98413
62,1526,712,0.98413
62,1696,742,0.98413
62,1883,772,0.98413
63,2089,802,1.00000
63,2316,832,1.00000
63,2566,862,1.00000
63,2841,892,1.00000
63,3144,922,1.00000
63,3478,952,1.00000
63,3846,982,1.00000
63,4251,1012,1.00000
63,4697,1042,1.00000
63,5188,1072,1.00000
63,5729,1102,1.00000
63,6325,1132,1.00000
63,6981,1162,1.00000
63,7703,1192,1.00000
63,8498,1222,1.00000
63,9373,1252,1.00000
63,10336,1282,1.00000
63,11396,1312,1.00000
63,12562,1342,1.00000
63,13845,1372,1.00000
63,15257,1402,1.00000
63,16811,1432,1.00000
63,18521,1462,1.00000
63,20402,1492,1.00000
63,22472,1522,1.00000
63,24749,1552,1.00000
63,27254,1582,1.00000
63,30010,1612,1.00000
63,33042,1642,1.00000
63,36378,1672,1.00000
63,40048,1702,1.00000
63,44085,1732,1.00000
63,48526,1762,1.00000
63,53412,1792,1.00000
63,58787,1822,1.00000
63,64700,1852,1.00000
63,71205,1882,1.00000
63,78361,1912,1.00000
63,86233,1942,1.00000
63,94893,1972,1.00000
63,104419,2002,1.00000
63,114898,2032,1.00000
63,126425,2062,1.00000
