positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
1,15,15,0.01471
3,21,21,0.04412
5,28,28,0.07353
9,36,36,0.13235
17,45,45,0.25000
22,55,55,0.32353
29,66,66,0.42647
37,79,79,0.54412
40,94,94,0.58824
45,111,111,0.66176
53,130,130,0.77941
55,151,151,0.80882
58,175,175,0.85294
58,202,202,0.85294
60,232,232,0.88235
61,265,262,0.89706
62,302,292,0.91176
65,343,322,0.95588
66,389,352,0.97059
67,440,382,0.98529
68,497,412,1.00000
68,560,442,1.00000
68,630,472,1.00000
68,707,502,1.00000
68,792,532,1.00000
68,886,562,1.00000
68,990,592,1.00000
68,1105,622,1.00000
68,1232,652,1.00000
68,1372,682,1.00000
68,1526,712,1.00000
68,1696,742,1.00000
68,1883,772,1.00000
68,2089,802,1.00000
68,2316,832,1.00000
68,2566,862,1.00000
68,2841,892,1.00000
68,3144,922,1.00000
68,3478,952,1.00000
68,3846,982,1.00000
68,4251,1012,1.00000
68,4697,1042,1.00000
68,5188,1072,1.00000
68,5729,1102,1.00000
68,6325,1132,1.00000
68,6981,1162,1.00000
68,7703,1192,1.00000
68,8498,1222,1.00000
68,9373,1252,1.00000
68,10336,1282,1.00000
68,11396,1312,1.00000
68,12562,1342,1.00000
68,13845,1372,1.00000
68,15257,1402,1.00000
68,16811,1432,1.00000
68,18521,1462,1.00000
68,20402,1492,1.00000
68,22472,1522,1.00000
68,24749,1552,1.00000
68,27254,1582,1.00000
68,30010,1612,1.00000
68,33042,1642,1.00000
68,36378,1672,1.00000
68,40048,1702,1.00000
68,44085,1732,1.00000
68,48526,1762,1.00000
68,53412,1792,1.00000
68,58787,1822,1.00000
68,64700,1852,1.00000
68,71205,1882,1.00000
68,78361,1912,1.00000
68,86233,1942,1.00000
68,94893,1972,1.00000
68,104419,2002,1.00000
68,114898,2032,1.00000
68,126425,2062,1.00000
